YEAR,WAVE,SUB_REG,ST,SP_CODE,MODE_FX,AREA_X,ESTCLAIM,ESTCLVAR,ESTHARV,ESTHVAR,LANDING,LAND_VAR,ESTREL,ESTRLVAR,TOT_CAT,TOT_VAR,LBS_AB1,VAR_LBS,WGT_AB1,VAR_WAB1,MISS_FISH,ALT_FLAG,MODE,AREA,STATUS,DOWNLOAD
1990,4,6,37,8835020301,3,1,124693.8762,15623327337,0,0,124693.8762,15623327337,6119.818323,37204794.56,130813.6945,15702106850,80827.75879,6564540842,36663.23088,1350655989,0,0,SHORE,OCEAN (<= 3 MI),FINAL,18APR2021:16:52:08
1990,4,6,37,8835020301,5,1,3586.03387,7226086.222,551.3714409,315563.975,4137.405311,8297901.533,0,0,4137.405311,8297901.533,4734.582885,11669651.05,2147.592708,2401033.744,0,0,CHARTER BOAT,OCEAN (<= 3 MI),FINAL,18APR2021:16:52:08
1990,4,6,37,8835020301,5,2,19365.27599,117433135.3,525.2560245,283686.6659,19890.53201,120960990.1,0,0,19890.53201,120960990.1,21921.0279,142505848.1,9943.313026,29320615.37,0,0,CHARTER BOAT,OCEAN (> 3 MI),FINAL,18APR2021:16:52:08
1990,4,6,37,8835020301,7,1,4967.05597,11243444.85,1310.017203,1708646.076,6277.073173,12912703.41,1404.289677,781343.9681,7681.36285,15431590.8,3431.770423,5327594.888,1556.640852,1096154.036,0,0,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,18APR2021:16:52:08
1990,4,6,37,8835020301,7,2,44463.78664,320890531.8,20089.59617,215138846,64553.38281,836297142.8,2015.806141,2135359.572,66569.18895,845243859.9,41974.3191,391853749.7,19039.42625,80624011.09,0,0,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,18APR2021:16:52:08
1990,4,6,37,8835020301,7,5,9391.768848,30516128.66,0,0,9391.768848,30516128.66,51772.62663,281527707.3,61164.39548,291966821.9,2130.565571,1570451.239,966.4182033,323120.7516,0,0,PRIVATE/RENTAL BOAT,INLAND,FINAL,18APR2021:16:52:08
1990,5,6,37,8835020301,3,1,4847.759023,16055086.94,6931.321211,48787349.32,11779.08023,66096468.83,19929.42017,179609584.4,31708.5004,261800098.7,6391.090548,27118299.02,2898.979655,5579597.088,0,0,SHORE,OCEAN (<= 3 MI),FINAL,18APR2021:16:52:08
1990,5,6,37,8835020301,5,2,5085.404005,5998471.948,0,0,5085.404005,5998471.948,25.97393013,700.5969643,5111.377935,6027111.28,4126.087369,3615933.537,1871.580953,743979.2674,0,0,CHARTER BOAT,OCEAN (> 3 MI),FINAL,18APR2021:16:52:08
1990,5,6,37,8835020301,7,1,4214.376293,8133736.552,4728.929722,8906092.884,8943.306015,17002883.17,31338.53372,346975298.8,40281.83974,409286488.2,4815.719595,6351253.015,2184.396079,1306771.963,0,0,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,18APR2021:16:52:08
1990,5,6,37,8835020301,7,2,7107.125422,16334494.57,0,0,7107.125422,16334494.57,935.7277569,524676.5136,8042.853179,17419461.26,6974.377522,18019704.88,3163.556891,3707558.973,0,0,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,18APR2021:16:52:08
1990,5,6,37,8835020301,7,5,24975.62666,67388024.47,1397.370006,1474112.875,26372.99666,67132494.29,40622.09127,185186033.5,66995.08793,331101425.2,9264.3365,8805850.741,4202.275469,1811806.084,0,0,PRIVATE/RENTAL BOAT,INLAND,FINAL,18APR2021:16:52:08
1990,6,6,37,8835020301,5,2,2163.366201,4541686.524,0,0,2163.366201,4541686.524,0,0,2163.366201,4541686.524,2452.812237,5838290.259,1112.588332,1201229.742,0,0,CHARTER BOAT,OCEAN (> 3 MI),FINAL,18APR2021:16:52:08
1990,6,6,37,8835020301,7,1,1208.248656,888838.7645,7205.4484,15327590.22,8413.697056,19224884.7,1958.209126,2293222.478,10371.90618,25203390.45,4594.25544,6233111.808,2083.940597,1282464.379,0,0,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,18APR2021:16:52:08
1990,6,6,37,8835020301,7,2,2391.714546,1381034.802,554.8428519,340158.4604,2946.557398,1991385.593,742.3478623,402754.575,3688.90526,3415688.435,1755.502771,603110.4545,796.2908331,124090.1331,0,0,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,18APR2021:16:52:08
1990,6,6,37,8835020301,7,5,15762.98533,135513798.4,0,0,15762.98533,135513798.4,37890.53835,246802504.5,53653.52369,639542815.5,5269.409084,15816044.23,2390.188281,3254155.221,0,0,PRIVATE/RENTAL BOAT,INLAND,FINAL,18APR2021:16:52:08
1991,2,6,37,8835020301,5,1,342.655775,105727.9005,1401.184124,1767925.307,1743.839899,2738335.88,0,0,1743.839899,2738335.88,1655.618735,2468278.505,750.9837315,507848.9455,0,0,CHARTER BOAT,OCEAN (<= 3 MI),FINAL,18APR2021:16:52:08
1991,2,6,37,8835020301,5,2,4924.66636,20592918.3,0,0,4924.66636,20592918.3,415.9281312,52754.14409,5340.594492,21618955.95,4764.337522,19464348.71,2161.089323,4004794.819,0,0,CHARTER BOAT,OCEAN (> 3 MI),FINAL,18APR2021:16:52:08
1991,2,6,37,8835020301,7,1,27584.34146,333516348,0,0,27584.34146,333516348,38661.02437,614936816.3,66245.36583,1853448767,26384.06241,407165865,11967.7322,83774482.81,0,0,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,18APR2021:16:52:08
1991,2,6,37,8835020301,7,2,17542.63776,341464478.8,0,0,17542.63776,341464478.8,0,0,17542.63776,341464478.8,11602.34977,149364588.9,5262.791329,30731803.09,0,0,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,18APR2021:16:52:08
1991,2,6,37,8835020301,7,5,3548.175374,10369210.8,0,0,3548.175374,10369210.8,337893.0874,94036003379,341441.2628,96021294504,3170.641945,8279992.625,1438.193752,1703610.64,0,0,PRIVATE/RENTAL BOAT,INLAND,FINAL,18APR2021:16:52:08
1991,3,6,37,8835020301,3,1,4337.108329,10240844.99,1502.707559,2288509.196,5839.815888,21752406.12,14193.88259,54173774.07,20033.69848,123997817.4,1957.054255,2857463.4,887.7139864,587923.839,0,0,SHORE,OCEAN (<= 3 MI),FINAL,18APR2021:16:52:08
1991,3,6,37,8835020301,3,5,8716.262542,29149906.3,0,0,8716.262542,29149906.3,247044.0045,28905799660,255760.2671,30706093593,3702.675295,5577639.973,1679.522496,1147600.878,0,0,SHORE,INLAND,FINAL,18APR2021:16:52:08
1991,3,6,37,8835020301,5,2,24418.14249,165877945.1,5999.942735,35347782.04,30418.08522,241254892.6,4502.096894,5012767.23,34920.18211,307165467.2,28440.08856,209785773.1,12900.33954,43163477.47,0,0,CHARTER BOAT,OCEAN (> 3 MI),FINAL,18APR2021:16:52:08
1991,3,6,37,8835020301,7,1,41419.37299,554656126.1,31047.48316,415530845.8,72466.85616,990352363.4,36542.82808,155189663.1,109009.6842,1491640100,40691.89042,343296439.5,18457.72041,70633331.87,0,0,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,18APR2021:16:52:08
1991,3,6,37,8835020301,7,2,36776.7267,280536403.5,14136.34831,55742430.02,50913.07501,350329428.6,50335.71322,742921473,101248.7882,1937702597,48610.59489,376633066.4,22049.62119,77492351.54,0,0,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,18APR2021:16:52:08
1991,3,6,37,8835020301,7,5,7734.518987,16440230.15,0,0,7734.518987,16440230.15,72036.7656,2915451854,79771.28459,2909313014,4789.573057,8877275.044,2172.536087,1826501.653,0,0,PRIVATE/RENTAL BOAT,INLAND,FINAL,18APR2021:16:52:08
1991,4,6,37,8835020301,3,1,1243.505385,811982.3898,0,0,1243.505385,811982.3898,12072.32577,34800339.61,13315.83116,39057811.55,610.3673324,263366.5074,276.8608058,54187.72752,0,0,SHORE,OCEAN (<= 3 MI),FINAL,18APR2021:16:52:08
1991,4,6,37,8835020301,3,5,0,0,1581.000745,1910453.408,1581.000745,1910453.408,1581.000745,1910453.408,3162.00149,7641813.633,1045.642273,835677.2248,474.3002234,171940.8067,0,0,SHORE,INLAND,FINAL,18APR2021:16:52:08
1991,4,6,37,8835020301,5,1,880.192315,535467.3566,0,0,880.192315,535467.3566,1040.388563,994511.5633,1920.580878,2975844.814,1340.92624,1032622.524,608.2401523,212462.3533,0,0,CHARTER BOAT,OCEAN (<= 3 MI),FINAL,18APR2021:16:52:08
1991,4,6,37,8835020301,5,2,6814.079788,12043960.16,0,0,6814.079788,12043960.16,1377.806212,1094785.244,8191.885999,18897762.13,6812.36509,12610539.18,3090.068534,2594621.721,0,0,CHARTER BOAT,OCEAN (> 3 MI),FINAL,18APR2021:16:52:08
1991,4,6,37,8835020301,7,1,1706.733813,1747574.756,0,0,1706.733813,1747574.756,7541.201299,17509262.17,9247.935112,20160613.71,1197.478917,824945.9223,543.1728734,169732.8385,0,0,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,18APR2021:16:52:08
1991,4,6,37,8835020301,7,2,10455.32683,83217854.32,26245.14097,368925169.1,36700.46779,455628998.3,25225.82921,236362117,61926.297,1210012244,15002.19421,62992143.89,6804.950651,12960650.02,0,0,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,18APR2021:16:52:08
1991,4,6,37,8835020301,7,5,26430.40711,280937451.7,0,0,26430.40711,280937451.7,28456.66081,370053303.7,54887.06792,1258095490,10267.20287,36592620.27,4657.172671,7528941.154,0,0,PRIVATE/RENTAL BOAT,INLAND,FINAL,18APR2021:16:52:08
1991,5,6,37,8835020301,3,1,1005.42334,997653.2508,1892.991978,1928209.823,2898.415318,2854776.831,3647.667236,6537946.893,6546.082554,10543215.34,863.973438,283635.9077,391.8957806,58358.16192,0,0,SHORE,OCEAN (<= 3 MI),FINAL,18APR2021:16:52:08
1991,5,6,37,8835020301,3,5,2744.836459,6750920.328,2494.160724,5574153.284,5238.997182,24593841.23,7482.482171,50167379.56,12721.47935,145012443.4,1171.344093,1229416.447,531.3181952,252952.7544,0,0,SHORE,INLAND,FINAL,18APR2021:16:52:08
1991,5,6,37,8835020301,5,2,2475.176465,3976699.36,0,0,2475.176465,3976699.36,0,0,2475.176465,3976699.36,2155.430275,3197448.901,977.696759,657875.9444,0,0,CHARTER BOAT,OCEAN (> 3 MI),FINAL,18APR2021:16:52:08
1991,5,6,37,8835020301,7,1,15493.61335,97445385.75,0,0,15493.61335,97445385.75,25382.39776,250167332.3,40876.01111,636547282.3,8428.2125,36079654.19,3823.012111,7423398.249,0,0,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,18APR2021:16:52:08
1991,5,6,37,8835020301,7,2,4373.720976,5796321.522,21435.13614,191827267.7,25808.85712,197202186.5,5872.918921,15050018.23,31681.77604,219427063.4,12726.70199,44314051.01,5772.794153,9117627.542,0,0,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,18APR2021:16:52:08
1991,5,6,37,8835020301,7,5,21350.82664,38112131.4,0,0,21350.82664,38112131.4,45184.82417,198044955.5,66535.65081,335535999.4,9031.233508,9893896.12,4096.540646,2035671.705,0,0,PRIVATE/RENTAL BOAT,INLAND,FINAL,18APR2021:16:52:08
1991,6,6,37,8835020301,3,1,0,0,1335.283634,1787428.267,1335.283634,1787428.267,7434.661986,33910892.9,8769.945621,35968976.69,441.5649451,195465.7841,200.2925452,40217.13601,0,0,SHORE,OCEAN (<= 3 MI),FINAL,18APR2021:16:52:08
1991,6,6,37,8835020301,7,2,411.4878247,176564.0969,0,0,411.4878247,176564.0969,0,0,411.4878247,176564.0969,136.0749087,19308.3215,61.7231737,3972.692179,0,0,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,18APR2021:16:52:08
1991,6,6,37,8835020301,7,5,0,0,1265.058937,1734688.302,1265.058937,1734688.302,6920.908925,38531202.19,8185.967862,40560756.52,1115.579573,1348966.108,506.0235749,277550.1283,0,0,PRIVATE/RENTAL BOAT,INLAND,FINAL,18APR2021:16:52:08
1992,2,6,37,8835020301,5,2,6599.301439,39440110.18,0,0,6599.301439,39440110.18,0,0,6599.301439,39440110.18,4153.714158,15239006.64,1884.112382,3135429.587,0,0,CHARTER BOAT,OCEAN (> 3 MI),FINAL,18APR2021:16:52:08
1992,2,6,37,8835020301,7,1,76161.59899,4325835502,0,0,76161.59899,4325835502,0,0,76161.59899,4325835502,119720.3754,11036837470,54304.80604,2270832185,0,0,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,18APR2021:16:52:08
1992,2,6,37,8835020301,7,2,94590.23629,8049007317,2502.873174,7118799.562,97093.10946,8195125505,0,0,97093.10946,8195125505,160554.9009,22788116913,72827.2253,4688660992,0,0,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,18APR2021:16:52:08
1992,2,6,37,8835020301,7,5,0,0,0,0,0,0,1874.670601,3557080.99,1874.670601,3557080.99,0,0,0,0,0,0,PRIVATE/RENTAL BOAT,INLAND,FINAL,18APR2021:16:52:08
1992,3,6,37,8835020301,3,1,0,0,0,0,0,0,4392.175404,5479851.554,4392.175404,5479851.554,0,0,0,0,0,0,SHORE,OCEAN (<= 3 MI),FINAL,18APR2021:16:52:08
1992,3,6,37,8835020301,5,2,51217.53236,508211332,0,0,51217.53236,508211332,6752.616708,13530195.69,57970.14907,644642914.9,49659.05543,465098918.2,22525.19978,95694223.6,0,0,CHARTER BOAT,OCEAN (> 3 MI),FINAL,18APR2021:16:52:08
1992,3,6,37,8835020301,7,1,18275.55812,101177583.4,0,0,18275.55812,101177583.4,43088.39016,852434551.4,61363.94828,1125262528,18075.01073,145896876.9,8198.771085,30018320.44,0,0,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,18APR2021:16:52:08
1992,3,6,37,8835020301,7,2,42831.32807,934575971.4,19163.29451,305927149.3,61994.62258,1185039392,37118.08039,504058303.7,99112.70297,1857801706,41455.44352,498717665.1,18804.06583,102611289.5,0,0,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,18APR2021:16:52:08
1992,3,6,37,8835020301,7,5,5250.961749,10864608.33,717.5372434,508272.859,5968.498992,10839128.83,55966.78822,870021161.7,61935.28721,1025135361,3152.279801,3193001.917,1429.864738,656960.9764,0,0,PRIVATE/RENTAL BOAT,INLAND,FINAL,18APR2021:16:52:08
1992,4,6,37,8835020301,3,1,2972.260889,5863407.433,0,0,2972.260889,5863407.433,79063.60413,5837143474,82035.86502,5837866150,656.0981094,285248.1441,297.6041502,58689.87996,0,0,SHORE,OCEAN (<= 3 MI),FINAL,18APR2021:16:52:08
1992,4,6,37,8835020301,3,5,0,0,0,0,0,0,4664.15846,23986532.68,4664.15846,23986532.68,0,0,0,0,0,0,SHORE,INLAND,FINAL,18APR2021:16:52:08
1992,4,6,37,8835020301,5,2,17720.0606,52891005.23,0,0,17720.0606,52891005.23,7633.851587,15260118.92,25353.91218,114196669.4,18069.63244,58340417.84,8196.331506,12003556.17,0,0,CHARTER BOAT,OCEAN (> 3 MI),FINAL,18APR2021:16:52:08
1992,4,6,37,8835020301,7,1,5607.797726,18235618.62,5104.308181,25948172.09,10712.10591,45416369.59,20029.08355,68431048.01,30741.18945,156434607.2,6137.485178,15961603.48,2783.945014,3284104.075,0,0,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,18APR2021:16:52:08
1992,4,6,37,8835020301,7,2,57581.18355,2200679753,0,0,57581.18355,2200679753,28421.77329,445381175.4,86002.95684,2595996767,34290.64998,787256188.9,15554.1368,161978166,0,0,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,18APR2021:16:52:08
1992,4,6,37,8835020301,7,5,9610.550795,27122276.5,0,0,9610.550795,27122276.5,47346.51037,533610451.1,56957.06117,637577589.7,4878.123208,7225152.065,2212.702172,1486576.92,0,0,PRIVATE/RENTAL BOAT,INLAND,FINAL,18APR2021:16:52:08
1992,5,6,37,8835020301,3,1,5501.726348,30803054.05,0,0,5501.726348,30803054.05,8477.550975,73136913.32,13979.27732,198868156.9,1232.395098,1545595.1,559.0107494,318006.5945,0,0,SHORE,OCEAN (<= 3 MI),FINAL,18APR2021:16:52:08
1992,5,6,37,8835020301,3,5,0,0,0,0,0,0,12713.94928,88615714.52,12713.94928,88615714.52,0,0,0,0,0,0,SHORE,INLAND,FINAL,18APR2021:16:52:08
1992,5,6,37,8835020301,5,2,9756.300674,47812399,0,0,9756.300674,47812399,417.2087749,55587.75071,10173.50945,48813693.09,6192.292317,12505082.92,2808.805369,2572924.069,0,0,CHARTER BOAT,OCEAN (> 3 MI),FINAL,18APR2021:16:52:08
1992,5,6,37,8835020301,7,1,30641.21119,516483830.2,0,0,30641.21119,516483830.2,9495.563755,40250528.07,40136.77495,558548331.5,20724.33011,268061892.7,9400.494469,55153804.27,0,0,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,18APR2021:16:52:08
1992,5,6,37,8835020301,7,2,30832.86956,202511863.5,419.3370724,164613.1925,31252.20663,202813025.9,62820.43293,926318700.5,94072.63956,1637529596,15953.5465,55175361.39,7236.481223,11352344.98,0,0,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,18APR2021:16:52:08
1992,5,6,37,8835020301,7,5,8305.749517,14915341.64,0,0,8305.749517,14915341.64,40391.72817,267023561.2,48697.47769,307716655.6,5003.837013,8392169.298,2269.72558,1726691.02,0,0,PRIVATE/RENTAL BOAT,INLAND,FINAL,18APR2021:16:52:08
1992,6,6,37,8835020301,3,1,0,0,0,0,0,0,13409.48898,114679292.8,13409.48898,114679292.8,0,0,0,0,0,0,SHORE,OCEAN (<= 3 MI),FINAL,18APR2021:16:52:08
1992,6,6,37,8835020301,5,2,614.6479085,361990.0429,0,0,614.6479085,361990.0429,209.9198414,46997.40639,824.5677499,666587.8269,361.6240724,122501.4446,164.0316032,25204.70413,0,0,CHARTER BOAT,OCEAN (> 3 MI),FINAL,18APR2021:16:52:08
1992,6,6,37,8835020301,7,1,19184.23743,165958437,3239.856622,9016985.179,22424.09405,182806528.3,29926.98701,374989973.7,52351.08106,936465357.4,20501.03401,213899547.2,9299.208024,44009887.56,0,0,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,18APR2021:16:52:08
1992,6,6,37,8835020301,7,2,19075.40645,371521544.1,0,0,19075.40645,371521544.1,0,0,19075.40645,371521544.1,9612.260812,94338180.23,4360.092902,19410105.16,0,0,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,18APR2021:16:52:08
1992,6,6,37,8835020301,7,5,30984.90838,524876659.7,0,0,30984.90838,524876659.7,53478.36868,730655734.2,84463.27706,1260916405,23997.44622,252121283.4,10885.1702,51874019.74,0,0,PRIVATE/RENTAL BOAT,INLAND,FINAL,18APR2021:16:52:08
1993,2,6,37,8835020301,5,2,11363.63765,91192139.65,0,0,11363.63765,91192139.65,0,0,11363.63765,91192139.65,11045.01159,92783458.19,5009.984393,19090220.7,0,0,CHARTER BOAT,OCEAN (> 3 MI),FINAL,18APR2021:16:52:08
1993,2,6,37,8835020301,7,1,0,0,0,0,0,0,8596.474363,75889195.38,8596.474363,75889195.38,0,0,0,0,0,0,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,18APR2021:16:52:08
1993,2,6,37,8835020301,7,2,8542.18457,63442879.01,0,0,8542.18457,63442879.01,159454.112,22106318729,167996.2965,24538295758,5649.630031,27751406.46,2562.655371,5709859.111,0,0,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,18APR2021:16:52:08
1993,2,6,37,8835020301,7,5,10524.3027,103790385.9,0,0,10524.3027,103790385.9,0,0,10524.3027,103790385.9,7071.048451,46853074.15,3207.406537,9640032.213,0,0,PRIVATE/RENTAL BOAT,INLAND,FINAL,18APR2021:16:52:08
1993,3,6,37,8835020301,3,1,17891.87128,259850671,0,0,17891.87128,259850671,13603.56412,116392084.4,31495.4354,716472110.3,6145.602804,32739132.03,2787.627145,6736084.945,0,0,SHORE,OCEAN (<= 3 MI),FINAL,18APR2021:16:52:08
1993,3,6,37,8835020301,5,2,31819.67354,198947732.7,0,0,31819.67354,198947732.7,10081.22863,53886980.02,41900.90217,390777035.6,42502.02765,351654469.9,19278.79327,72352998.8,0,0,CHARTER BOAT,OCEAN (> 3 MI),FINAL,18APR2021:16:52:08
1993,3,6,37,8835020301,7,1,15033.4847,109602689.6,0,0,15033.4847,109602689.6,19327.77271,123485369.7,34361.25741,447154484.4,9959.76584,48319380.88,4517.720149,9941725.205,0,0,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,18APR2021:16:52:08
1993,3,6,37,8835020301,7,2,3838.363865,7106029.885,25982.78763,203237900.8,29821.1515,219216427.9,8936.490667,31203574.18,38757.64216,302426698.3,21993.92787,127322870.1,9976.380236,26196713.7,0,0,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,18APR2021:16:52:08
1993,3,6,37,8835020301,7,5,2602.442162,2643137.79,0,0,2602.442162,2643137.79,15053.13029,95359226.65,17655.57245,105456098.1,1938.023082,1960731.874,879.081503,403421.0939,0,0,PRIVATE/RENTAL BOAT,INLAND,FINAL,18APR2021:16:52:08
1993,4,6,37,8835020301,3,1,1839.531398,3394030.789,0,0,1839.531398,3394030.789,5462.092775,11109298.74,7301.624173,14633865.26,407.9979534,166961.8841,185.0666576,34352.45115,0,0,SHORE,OCEAN (<= 3 MI),FINAL,18APR2021:16:52:08
1993,4,6,37,8835020301,3,5,0,0,0,0,0,0,5890.076001,19616411.99,5890.076001,19616411.99,0,0,0,0,0,0,SHORE,INLAND,FINAL,18APR2021:16:52:08
1993,4,6,37,8835020301,5,1,5496.149496,19691057.17,0,0,5496.149496,19691057.17,0,0,5496.149496,19691057.17,4239.127853,11713993.79,1922.85578,2410157.273,0,0,CHARTER BOAT,OCEAN (<= 3 MI),FINAL,18APR2021:16:52:08
1993,4,6,37,8835020301,5,2,16819.43261,48382030.78,0,0,16819.43261,48382030.78,1645.31508,1586463.026,18464.74769,56771860.4,13806.31234,34115111.59,6262.502196,7019193.098,0,0,CHARTER BOAT,OCEAN (> 3 MI),FINAL,18APR2021:16:52:08
1993,4,6,37,8835020301,5,5,418.351242,178196.196,0,0,418.351242,178196.196,1255.053726,1603765.764,1673.404968,2851139.137,184.4594296,34643.20202,83.6702484,7127.847841,0,0,CHARTER BOAT,INLAND,FINAL,18APR2021:16:52:08
1993,4,6,37,8835020301,7,1,22984.07912,77754098.18,0,0,22984.07912,77754098.18,12416.34394,19898259.45,35400.42306,114434964.9,11503.60144,17995315.94,5217.999382,3702540.943,0,0,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,18APR2021:16:52:08
1993,4,6,37,8835020301,7,2,46146.55718,571207410.1,19944.11254,223590519.7,66090.66972,833293525.3,7768.48498,17907270.59,73859.1547,944231596.5,41981.65268,423687927.9,19042.75273,87173901.56,0,0,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,18APR2021:16:52:08
1993,4,6,37,8835020301,7,5,3840.061094,5214660.574,0,0,3840.061094,5214660.574,36311.13158,224596980.1,40151.19268,237765326.3,1114.264087,519898.8896,505.4268741,106969.332,0,0,PRIVATE/RENTAL BOAT,INLAND,FINAL,18APR2021:16:52:08
1993,5,6,37,8835020301,3,1,1075.832249,1148539.908,0,0,1075.832249,1148539.908,12521.42282,32163089.61,13597.25507,40044793.41,711.5339329,502398.3516,322.7496747,103368.5917,0,0,SHORE,OCEAN (<= 3 MI),FINAL,18APR2021:16:52:08
1993,5,6,37,8835020301,3,5,0,0,0,0,0,0,2557.566585,3646066.669,2557.566585,3646066.669,0,0,0,0,0,0,SHORE,INLAND,FINAL,18APR2021:16:52:08
1993,5,6,37,8835020301,5,2,3224.624458,3677975.673,0,0,3224.624458,3677975.673,0,0,3224.624458,3677975.673,2202.232023,1692633.352,998.9258926,348259.7532,0,0,CHARTER BOAT,OCEAN (> 3 MI),FINAL,18APR2021:16:52:08
1993,5,6,37,8835020301,7,1,16722.7984,108076033.1,4572.061795,18488690.93,21294.8602,160446057.1,33951.68921,374190298.2,55246.54941,1018240586,10438.50209,44269521.88,4734.873488,9108465.661,0,0,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,18APR2021:16:52:08
1993,5,6,37,8835020301,7,2,16739.87936,89912139.22,0,0,16739.87936,89912139.22,64024.56021,943813376.8,80764.43956,1492574597,9944.63766,31593424.29,4510.858051,6500355.28,0,0,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,18APR2021:16:52:08
